index,headline,source_url,publish_date,publisher,crawl_type
602,Another 41 on cruise liner off Japan have new coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cruise-ship-diamond-princess-12403538,07/02/2020 08:52,Channel News Asia,auto
603,First Canada airlift from Wuhan to land Friday,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-canada-airlift-evacuation-china-diplomacy-12403370,07/02/2020 09:50,Channel News Asia,auto
604,"Singaporeans who want to return from Hubei should contact MFA, embassy",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-embassy-12403660,07/02/2020 09:59,Channel News Asia,auto
605,Third confirmed coronavirus case in Britain attended meeting in Singapore,https://www.channelnewsasia.com/news/world/third-wuhan-coronavirus-case-britain-travelled-singapore-12403710,07/02/2020 10:29,Channel News Asia,auto
606,"Taiwan, China argue over flights for stranded Taiwanese in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-china-argue-flights-for-stranded-hubei-12403732,07/02/2020 10:58,Channel News Asia,auto
607,"Toyota keeps China plant output stopped through Feb 16 as coronavirus hits supply, logistics",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-china-toyota-output-feb-16-supply-logistics-12404072,07/02/2020 11:00,Channel News Asia,auto
608,Versace is the latest fashion house to donate in fight against novel coronavirus,https://www.channelnewsasia.com/news/cna-luxury/obsessions/versace-donates-to-wuhan-coronavirus-12403750,07/02/2020 11:08,Channel News Asia,auto
609,Honda to keep vehicle plants in Wuhan suspended through Feb 13,https://www.channelnewsasia.com/news/business/honda-to-keep-vehicle-plants-in-wuhan-suspended-through-feb-13-12404200,07/02/2020 11:20,Channel News Asia,auto
610,"MHA to look into 'racist, xenophobic' remarks by religious teacher over coronavirus: Shanmugam",https://www.channelnewsasia.com/news/singapore/mha-wuhan-virus-shanmugam-abdul-halim-racist-remarks-12403812,07/02/2020 11:23,Channel News Asia,auto
611,Malaysia to extend travel ban to all Chinese provinces under lockdown amid coronavirus outbreak,https://www.channelnewsasia.com/news/asia/malaysia-travel-ban-china-provinces-lockdown-wuhan-coronavirus-12404030,07/02/2020 11:28,Channel News Asia,auto
612,29th coronavirus case visited Seletar clinic before being sent to hospital,https://www.channelnewsasia.com/news/singapore/29th-coronavirus-case-visited-seletar-clinic-before-being-sent-12404302,07/02/2020 12:01,Channel News Asia,auto
613,Schools issued with coronavirus teaching package,https://www.channelnewsasia.com/news/singapore/schools-issued-with-coronavirus-teaching-package-12404424,07/02/2020 13:00,Channel News Asia,auto
614,Singapore to work closely with China to battle coronavirus threat: DPM Heng,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-work-china-heng-swee-keat-12404784,07/02/2020 14:08,Channel News Asia,auto
615,Trump tells Xi he has 'confidence' in China battling coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-donald-trump-12404786,07/02/2020 14:10,Channel News Asia,auto
616,CNA debunks fake tweet announcing school closure due to coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/cna-debunks-fake-tweet-announcing-school-closure-due-to-12404934,07/02/2020 14:43,Channel News Asia,auto
617,Four overseas cases of novel coronavirus linked to Singapore: Here’s what we know,https://www.channelnewsasia.com/news/singapore/four-overseas-cases-of-novel-coronavirus-linked-to-singapore-12404674,07/02/2020 15:21,Channel News Asia,auto
618,"Hong Kong Airlines to cut 400 jobs, ask employees to take unpaid leave",https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hong-kong-airlines-job-cuts-12405082,07/02/2020 15:25,Channel News Asia,auto
619,In sickness and in health: Mass wedding defies coronavirus fears,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-south-korea-mass-wedding-unification-church-12404928,07/02/2020 15:31,Channel News Asia,auto
620,Malaysia’s durian industry stung by low prices as coronavirus outbreak affects demand from China,https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-durian-china-demand-musang-king-12404526,07/02/2020 15:38,Channel News Asia,auto
621,"Firms must keep transforming even as they brace for hit from coronavirus, says Enterprise Singapore",https://www.channelnewsasia.com/news/business/firms-must-keep-transforming-even-as-they-brace-for-hit-from-12405032,07/02/2020 15:55,Channel News Asia,auto
622,Burberry says coronavirus hurting luxury demand,https://www.channelnewsasia.com/news/business/wuhan-coronavirus-hurting-luxury-demand-burberry-china-tourists-12405162,07/02/2020 16:01,Channel News Asia,auto
623,Taiwan says coronavirus couple likely infected on Hong Kong flight to Italy,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-taiwan-couple-infected-hong-kong-flight-italy-12405134,07/02/2020 16:01,Channel News Asia,auto
624,"Novel coronavirus: Malaysia confirms 1 more case, Wuhan woman was in Singapore with family",https://www.channelnewsasia.com/news/asia/malaysia-wuhan-coronavirus-chinese-national-singapore-15-cases-12405142,07/02/2020 16:14,Channel News Asia,auto
625,5 Singaporeans on quarantined cruise ship off Japan,https://www.channelnewsasia.com/news/singapore/coronavirus-singaporeans-quarantined-cruise-ship-japan-princess-12405076,07/02/2020 16:35,Channel News Asia,auto
626,Thai minister says kick out 'Western' tourists not wearing face masks,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-thailand-western-tourism-face-masks-kick-out-12405308,07/02/2020 16:50,Channel News Asia,auto
627,Pangolin identified as potential link for novel coronavirus spread,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-pangolin-potential-link-host-wild-animals-12405542,07/02/2020 17:17,Channel News Asia,auto
628,What you need to know about additional precautionary measures under DORSCON Orange,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-dorscon-12405178,07/02/2020 17:26,Channel News Asia,auto
629,"Coronavirus outbreak: Singapore raises DORSCON level to Orange; schools to suspend inter-school, external activities",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-dorscon-orange-singapore-risk-assessment-12405180,07/02/2020 17:26,Channel News Asia,auto
630,"Novel coronavirus: 3 new patients in Singapore with no China travel, link to existing cases",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-moh-new-cases-feb-7-12405040,07/02/2020 17:27,Channel News Asia,auto
631,"Chinese aerobatics team took ‘stringent’ health tests, also concerned about coronavirus in Singapore: Ng Eng Hen",https://www.channelnewsasia.com/news/singapore/ng-eng-hen-china-ba-yi-coronavirus-airshow-12405648,07/02/2020 18:05,Channel News Asia,auto
632,Precautionary measures stepped up at Victoria Junior College after teacher tests positive for novel coronavirus,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-vjc-teacher-12405742,07/02/2020 18:29,Channel News Asia,auto
633,China state planner to increase food supplies to coronavirus-hit Hubei province,https://www.channelnewsasia.com/news/asia/china-planner-increase-food-supply-coronavoirus-hubei-wuhan-12405158,07/02/2020 18:33,Channel News Asia,auto
634,"Thaipusam celebration, Singapore Airshow to go on: Lawrence Wong",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-thaipusam-celebration-singapore-airshow-12406190,07/02/2020 18:39,Channel News Asia,auto
635,Taiwan to suspend most flights to mainland China to control novel coronavirus,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-taiwan-flights-china-12406288,07/02/2020 19:12,Channel News Asia,auto
636,"Hong Kong unveils novel coronavirus quarantine plans, with jail for dodgers",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-quarantine-12406438,07/02/2020 19:42,Channel News Asia,auto
637,"Global shortage of masks, protective equipment against coronavirus: WHO chief",https://www.channelnewsasia.com/news/world/wuhan-coronavirus-world-masks-shortage-who-12406572,07/02/2020 19:57,Channel News Asia,auto
638,First Canadian novel coronavirus evacuees land in Ontario: Report,https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-canada-evacuation-china-12406648,07/02/2020 20:38,Channel News Asia,auto
639,China's coronavirus epicentre Hubei speeds testing after complaints,https://www.channelnewsasia.com/news/asia/china-coronavirus-epicentre-hubei-speeds-testing-after-complaint-12407246,07/02/2020 22:06,Channel News Asia,auto
640,"No need to rush for supplies, says Chan Chun Sing, amid reports of surge in demand",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-groceries-supplies-ntuc-sheng-siong-12406906,07/02/2020 22:34,Channel News Asia,auto
641,"Melco abandons Crown stake purchase, first major deal dropped due to coronavirus",https://www.channelnewsasia.com/news/business/melco-abandons-crown-stake-purchase-first-major-deal-dropped-due-12407036,07/02/2020 23:01,Channel News Asia,auto
642,Coronavirus puts Shanghai into a coma,https://www.channelnewsasia.com/news/asia/coronavirus-puts-shanghai-china-into-coma-12407578,07/02/2020 23:57,Channel News Asia,auto
643,Lockheed Martin pulls out of Singapore Airshow over coronavirus concerns,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-airshow-lockheed-martin-12407710,08/02/2020 00:36,Channel News Asia,auto
644,New coronavirus infected 40 staff members in single Wuhan hospital: Study,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-study-infected-hospital-staff-12408142,08/02/2020 02:44,Channel News Asia,auto
645,"US offers US$100 million to China, others to fight coronavirus",https://www.channelnewsasia.com/news/asia/wuhan-virus-united-states-china-100-million-12408324,08/02/2020 03:49,Channel News Asia,auto
646,Facebook warns of hit to Oculus production from cornonavirus,https://www.channelnewsasia.com/news/business/facebook-warns-of-hit-to-oculus-production-from-cornonavirus-12408692,08/02/2020 05:20,Channel News Asia,auto
647,"Commentary: Amid gloomy outlook, Hong Kong wrestles with novel coronavirus. But it’s surprisingly resilient",https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-hong-kong-economy-protests-carrie-lam-china-12402160,08/02/2020 06:00,Channel News Asia,auto
648,Commentary: Protecting public health is key in novel coronavirus fight but we must also tackle xenophobia,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-racism-xenophobia-chinese-prc-comments-12404550,08/02/2020 06:00,Channel News Asia,auto
649,Apple to delay reopening of retail stores in China,https://www.channelnewsasia.com/news/business/apple-to-delay-reopening-of-retail-stores-in-china-12408952,08/02/2020 06:16,Channel News Asia,auto
650,"Coronavirus death toll surges past 700, exceeding SARS toll in China and Hong Kong",https://www.channelnewsasia.com/news/asia/wuhan-virus-death-toll-china-feb-8-12407618,08/02/2020 06:42,Channel News Asia,auto
651,Hong Kong starts quarantine for mainland China arrivals,https://www.channelnewsasia.com/news/asia/hong-kong-quarantine-wuhan-coronavirus-china-12409574,08/02/2020 08:52,Channel News Asia,auto
652,'I thought I had the common cold': Singapore's second coronavirus patient on her experience,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-discharged-patient-12410070,08/02/2020 10:32,Channel News Asia,auto
653,Three more coronavirus cases found on Japan cruise ship; total now 64,https://www.channelnewsasia.com/news/asia/wuhan-virus-japan-cruise-ship-coronavirus-passengers-12410150,08/02/2020 11:08,Channel News Asia,auto
654,82% of coronavirus cases reported by China are 'mild': WHO,https://www.channelnewsasia.com/news/asia/wuhan-virus-who-coronavirus-mild-cases-12410438,08/02/2020 12:37,Channel News Asia,auto
655,"Novel coronavirus claims first foreign victims as US citizen, Japanese man die in Wuhan",https://www.channelnewsasia.com/news/asia/wuhan-virus-us-japan-die-coronavirus-china-12410562,08/02/2020 13:41,Channel News Asia,auto
656,Thailand reports 7 new coronavirus cases: Health ministry,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-thailand-cases-12410690,08/02/2020 14:55,Channel News Asia,auto
657,Family or job? Tough decisions for Hong Kong border commuters,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-china-hong-kong-border-commuters-12410540,08/02/2020 15:55,Channel News Asia,auto
658,"UAE confirms 2 new coronavirus cases, bringing total to 7",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-uae-2-new-cases-total-7-12410884,08/02/2020 16:17,Channel News Asia,auto
659,"China turns to AI, data in fight against virus",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-technology-data-12410368,08/02/2020 16:18,Channel News Asia,auto
660,"PM Lee urges Singapore to take courage amid coronavirus outbreak, see through stressful time together",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-lee-hsien-loong-singapore-courage-12411082,08/02/2020 18:00,Channel News Asia,auto
661,Five Britons in French ski resort catch coronavirus after contact with man who had been in Singapore,https://www.channelnewsasia.com/news/world/wuhan-virus-five-britons-french-ski-resort-coronavirus-singapore-12411224,08/02/2020 18:57,Channel News Asia,auto
662,"‘Buy what you need, no need to create your own stockpile’: FairPrice Group CEO",https://www.channelnewsasia.com/news/singapore/fairprice-buy-what-you-need-no-need-stockpile-seah-kian-peng-12411086,08/02/2020 20:20,Channel News Asia,auto
663,Second flight bringing Singaporeans back from Wuhan to return on Sunday,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singaporeans-return-wuhan-hubei-mfa-sunday-12411370,08/02/2020 21:29,Channel News Asia,auto
664,"Novel coronavirus: Malaysia confirms 16th case, mother of existing patient's friend",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-malaysia-16-cases-12411018,08/02/2020 22:15,Channel News Asia,auto
665,"7 new coronavirus cases in Singapore, including taxi and private-hire drivers",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-moh-new-cases-taxi-driver-private-hire-12411656,08/02/2020 23:11,Channel News Asia,auto
666,Grab suspends GrabShare services amid novel coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-grab-grabshare-suspended-12411756,09/02/2020 00:15,Channel News Asia,auto
667,Head of WHO-led coronavirus probe team leaving for China,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-investigation-team-china-12411850,09/02/2020 00:50,Channel News Asia,auto
668,Novel coronavirus case numbers 'stabilising' in China: WHO,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-case-numbers-stabilising-12411952,09/02/2020 01:56,Channel News Asia,auto
669,China's coronavirus deaths surpass SARS as millions stagger back to work,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-death-toll-china-feb-9-12412246,09/02/2020 07:09,Channel News Asia,auto
670,NUS to implement e-learning for some classes amid coronavirus outbreak,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-nus-e-learning-classes-12411884,09/02/2020 08:02,Channel News Asia,auto
671,Second flight bringing Singaporeans from Wuhan lands; medical screening and quarantine for 174 passengers,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-second-scoot-flight-hubei-china-12412404,09/02/2020 09:22,Channel News Asia,auto
672,MAS reminds of vigilance against cyber threats taking advantage of coronavirus situation,https://www.channelnewsasia.com/news/singapore/mas-reminds-financial-institutions-to-remain-vigilant-against-12412508,09/02/2020 11:32,Channel News Asia,auto
673,"FairPrice imposes purchase limits for paper products, rice and instant noodles amid coronavirus outbreak",https://www.channelnewsasia.com/news/singapore/coronavirus-fairprice-purchase-limits-paper-rice-instant-noodles-12412538,09/02/2020 11:36,Channel News Asia,auto
674,"Return of 'sense of normalcy' observed at supermarkets and shops, say ministers",https://www.channelnewsasia.com/news/singapore/ntuc-fairprice-wuhan-virus-coronavirus-supermarket-shops-12412592,09/02/2020 12:41,Channel News Asia,auto
675,What we know about the 3 local transmission clusters of coronavirus,https://www.channelnewsasia.com/news/singapore/coronavirus-what-we-know-local-transmission-clusters-singapore-12412558,09/02/2020 12:47,Channel News Asia,auto
676,Singapore Airshow organiser to limit public day tickets amid coronavirus concerns,https://www.channelnewsasia.com/news/singapore/singapore-airshow-wuhan-virus-coronavirus-limit-tickets-12412662,09/02/2020 14:19,Channel News Asia,auto
677,Scientists race to develop vaccine for new coronavirus,https://www.channelnewsasia.com/news/world/scientists-race-to-develop-new-coronavirus-vaccine-12412654,09/02/2020 14:30,Channel News Asia,auto
678,"Malaysia confirms 17th coronavirus case, woman related to Singapore conference attendee",https://www.channelnewsasia.com/news/asia/coronavirus-malaysia-17th-case-grand-hyatt-conference-12412796,09/02/2020 16:58,Channel News Asia,auto
679,Commentary: Working from home because of the coronavirus? Don't expect it to be paradise,https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-work-from-home-tips-best-practices-12413000,09/02/2020 17:04,Channel News Asia,auto
680,"More than 50% of Singapore households have picked up their masks, collection exercise extended",https://www.channelnewsasia.com/news/singapore/coronavirus-50-percent-households-collect-masks-extension-12413140,09/02/2020 17:46,Channel News Asia,auto
681,Thousands from cruise ship in Hong Kong freed after novel coronavirus tests,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-hong-kong-cruise-ship-12413294,09/02/2020 18:40,Channel News Asia,auto
682,"Church linked to possible coronavirus cluster engaged cleaning company to disinfect premises, will suspend meetings",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-cluster-life-church-missions-12413396,09/02/2020 19:40,Channel News Asia,auto
683,"Manpower ministry revokes 4 work passes for Leave of Absence breaches, suspends employer privileges",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-loa-breach-work-pass-12413478,09/02/2020 20:21,Channel News Asia,auto
684,Fourth case of coronavirus found in UK; patient linked to Briton who had been in Singapore,https://www.channelnewsasia.com/news/world/wuhan-coronavirus-uk-new-confirmed-case-france-12413670,09/02/2020 21:34,Channel News Asia,auto
685,"Coronavirus outbreak: 3 new cases confirmed in Singapore, 4 more discharged",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-new-confirmed-cases-feb-9-12412622,09/02/2020 21:45,Channel News Asia,auto
686,6 new coronavirus cases found on Japan cruise ship,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-japan-cruise-ship-12413680,09/02/2020 22:41,Channel News Asia,auto
687,China offers US$43b boost to firms fighting novel coronavirus,https://www.channelnewsasia.com/news/business/wuhan-virus-coronavirus-china-funds-12413792,09/02/2020 23:25,Channel News Asia,auto
688,"In French Alpine village, families line up for coronavirus tests",https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-france-briton-12414136,10/02/2020 00:00,Channel News Asia,auto
689,Bangladesh aircrew refuse to work on Wuhan evacuation flight,https://www.channelnewsasia.com/news/asia/wuhan-virus-bangladesh-flight-refuse-work-evacuation-12413616,10/02/2020 01:30,Channel News Asia,auto
690,Nine members of Hong Kong family get virus after 'hotpot meal': Officials,https://www.channelnewsasia.com/news/asia/nine-members-of-hong-kong-family-get-virus-after-hotpot-meal-12413460,10/02/2020 05:20,Channel News Asia,auto
691,Commentary: Novel coronavirus outbreak weighs heavily on global economy,https://www.channelnewsasia.com/news/commentary/novel-coronavirus-impact-businesses-global-economy-chains-12412560,10/02/2020 06:28,Channel News Asia,auto
692,China coronavirus death toll surpasses 900,https://www.channelnewsasia.com/news/asia/wuhan-virus-china-death-toll-12415512,10/02/2020 07:19,Channel News Asia,auto
693,"Malaysia confirms sixth citizen case of coronavirus, man worked in Macau before coming home unwell",https://www.channelnewsasia.com/news/asia/coronavirus-malaysia-confirms-sixth-citizen-case-macau-12415998,10/02/2020 10:11,Channel News Asia,auto
694,China stutters back to work as coronavirus deaths soar,https://www.channelnewsasia.com/news/asia/china-stutters-back-to-work-as-coronavirus-deaths-soar-12416234,10/02/2020 10:56,Channel News Asia,auto
695,HSBC Women's golf in Singapore cancelled because of coronavirus,https://www.channelnewsasia.com/news/sport/wuhan-virus-hsbc-womens-golf-cancelled-12416324,10/02/2020 11:14,Channel News Asia,auto
696,"Coronavirus cases outside China 'could be spark' for bigger fire, says WHO",https://www.channelnewsasia.com/news/asia/coronavirus-cases-outside-china-could-be-spark-for-bigger-fire-12416398,10/02/2020 11:20,Channel News Asia,auto
697,Novel coronavirus in Singapore: What we know about the patients who have fully recovered,https://www.channelnewsasia.com/news/singapore/coronavirus-singapore-fully-recovered-patients-list-12416232,10/02/2020 11:47,Channel News Asia,auto
698,66 more people found to have coronavirus on Diamond Princess cruise ship in Japan,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-japan-cruise-ship-diamond-princess-12416970,10/02/2020 13:45,Channel News Asia,auto
699,Coronavirus transforms daily life on Hong Kong's fearful streets,https://www.channelnewsasia.com/news/asia/coronavirus-transforms-daily-life-on-hong-kong-s-fearful-streets-12417150,10/02/2020 14:44,Channel News Asia,auto
700,"Kuwait, Qatar issue travel advisories for Singapore, urge citizens to defer travel plans",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-singapore-kuwait-qatar-travel-advisory-12417074,10/02/2020 14:59,Channel News Asia,auto
701,UK declares coronavirus a serious and imminent threat to public health,https://www.channelnewsasia.com/news/world/wuhan-virus-coronavirus-uk-serious-imminent-threat-12417612,10/02/2020 16:14,Channel News Asia,auto
702,More than 180 police officers deployed at quarantine facilities across Singapore,https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-quarantine-facilities-singapore-police-officer-12417732,10/02/2020 17:01,Channel News Asia,auto
703,Coronavirus chaos ravages Asia's sporting calendar,https://www.channelnewsasia.com/news/sport/coronavirus-chaos-ravages-asia-s-sporting-calendar-12417710,10/02/2020 17:01,Channel News Asia,auto
704,Malaysian government mulling stimulus package as coronavirus outbreak takes toll on economy,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-stimulus-package-mahathir-guan-eng-12417728,10/02/2020 17:14,Channel News Asia,auto
705,"Taxi, private-hire drivers to get 300,000 masks for passengers amid coronavirus fears",https://www.channelnewsasia.com/news/singapore/coronavirus-taxi-private-hire-drivers-300000-masks-passengers-12416554,10/02/2020 17:22,Channel News Asia,auto
706,Attendance at Victoria Junior College 'very normal' despite coronavirus situation: Ong Ye Kung,https://www.channelnewsasia.com/news/singapore/coronavirus-victoria-junior-college-ong-ye-kung-visit-12417856,10/02/2020 18:31,Channel News Asia,auto
707,Sarawak enforces 14-day home quarantine rule for travellers from Singapore,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-sarawak-quarantine-singapore-12418054,10/02/2020 19:16,Channel News Asia,auto
708,"Singapore Airlines, SilkAir suspend some flights to China over coronavirus outbreak",https://www.channelnewsasia.com/news/singapore/wuhan-coronavirus-singapore-airlines-sia-silkair-suspend-flights-12417984,10/02/2020 19:40,Channel News Asia,auto
709,"China says 27 foreigners in the country have been infected with coronavirus, 2 dead",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-china-foreigners-12418146,10/02/2020 19:51,Channel News Asia,auto
710,Singapore working with international body to develop vaccine for novel coronavirus,https://www.channelnewsasia.com/news/singapore/singapore-working-with-international-body-to-develop-vaccine-for-12418126,10/02/2020 20:22,Channel News Asia,auto
711,"2 new coronavirus cases in Singapore, including Certis Cisco employee who served quarantine orders",https://www.channelnewsasia.com/news/singapore/novel-coronavirus-confirmed-cases-singapore-feb-10-12417508,10/02/2020 20:24,Channel News Asia,auto
712,China's government to prevent major layoffs amid coronavirus outbreak: Xi Jinping,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-china-economy-xi-jinping-12418398,10/02/2020 21:24,Channel News Asia,auto
713,Nissan to halt production at Japan factory due to coronavirus,https://www.channelnewsasia.com/news/business/nissan-to-halt-production-at-japan-factory-due-to-coronavirus-12418696,10/02/2020 21:41,Channel News Asia,auto
714,"No evidence of aerosol transmission in novel coronavirus, says MOH",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-aerosol-transmission-moh-12418446,10/02/2020 22:01,Channel News Asia,auto
715,Bright future for aviation despite coronavirus challenge: DPM Heng,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-aviation-future-heng-swee-keat-12418730,10/02/2020 22:27,Channel News Asia,auto
716,Exaggeration to consider Grand Hyatt meeting a 'super-spreading' event: WHO expert,https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-grand-hyatt-who-12418994,10/02/2020 23:38,Channel News Asia,auto
717,"Coronavirus: No need to reject workers from dorm that housed infected Bangladeshi, says MOM",https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-leo-dorm-bangladesh-worker-12418738,10/02/2020 23:41,Channel News Asia,auto
718,"'Come home': Pakistan student in Wuhan misses father's funeral, anxiety grows",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-pakistan-student-father-funeral-12419012,10/02/2020 23:57,Channel News Asia,auto
719,"Oscars, movies help pass the time on cruise ship quarantined in Japan",https://www.channelnewsasia.com/news/asia/wuhan-virus-coronavirus-japan-cruise-diamond-princess-passenger-12419242,11/02/2020 02:47,Channel News Asia,auto
720,Spurs star Dele Alli apologises as FA probe coronavirus post,https://www.channelnewsasia.com/news/sport/spurs-star-dele-alli-apologises-fa-probe-coronavirus-post-12419312,11/02/2020 03:05,Channel News Asia,auto
721,From Singapore to UK through the Alps: How one man spread coronavirus,https://www.channelnewsasia.com/news/world/from-singapore-to-uk-through-the-alps-how-one-man-spread-12419330,11/02/2020 03:43,Channel News Asia,auto
722,Countries rush to build diagnostic capacity as coronavirus spreads,https://www.channelnewsasia.com/news/world/countries-rush-to-build-diagnostic-capacity-as-coronavirus-spreads-12420064,11/02/2020 05:42,Channel News Asia,auto
723,"Commentary: Modern medicine, health systems have created illusion we have complete biological control over our fate",https://www.channelnewsasia.com/news/commentary/wuhan-coronavirus-response-epidemic-vaccine-us-donald-trump-12417736,11/02/2020 05:55,Channel News Asia,auto
724,Cleared for discharge: What we know about the coronavirus patients who recovered in Malaysia,https://www.channelnewsasia.com/news/asia/wuhan-coronavirus-malaysia-discharged-patients-chinese-nationals-12417750,11/02/2020 05:55,Channel News Asia,auto
725,"OG cuts shopping hours, Honestbee temporarily closes grocery store over coronavirus fears",https://www.channelnewsasia.com/news/business/og-cuts-shopping-hours-honestbee-temporarily-closes-grocery-12418328,11/02/2020 05:55,Channel News Asia,auto
726,Coronavirus clips wings of Asia's biggest air show,https://www.channelnewsasia.com/news/business/coronavirus-clips-wings-of-asia-s-biggest-air-show-12420076,11/02/2020 05:56,Channel News Asia,auto
727,Commentary: Singaporeans queued for toilet paper and instant noodles – there is no shame in that,https://www.channelnewsasia.com/news/commentary/panic-buying-wuhan-coronavirus-toilet-paper-instant-noodles-qu-12418048,11/02/2020 05:57,Channel News Asia,auto
728,‘Not enough manpower to get food to people in need’: Food charities hit as coronavirus measures ramped up,https://www.channelnewsasia.com/news/cnainsider/food-charities-heart-volunteers-wuhan-coronavirus-singapore-12418782,11/02/2020 06:15,Channel News Asia,auto
729,US opens coronavirus push with aid to Laos,https://www.channelnewsasia.com/news/asia/us-opens-coronavirus-push-with-aid-to-laos-12420126,11/02/2020 06:21,Channel News Asia,auto
730,"China coronavirus death toll passes 1,000",https://www.channelnewsasia.com/news/asia/china-wuhan-coronavirus-death-toll-passes-1-000-government-12420352,11/02/2020 07:31,Channel News Asia,auto
731,Philippine airlines cancel flights to Taiwan over coronavirus,https://www.channelnewsasia.com/news/asia/philippine-airlines-cancel-taiwan-flights-wuhan-coronavirus-12420544,11/02/2020 09:22,Channel News Asia,auto
732,Retailer 3 Stars asked to explain high prices for masks following public complaints: MTI,https://www.channelnewsasia.com/news/singapore/wuhan-virus-coronavirus-3-stars-mask-high-prices-12420598,11/02/2020 10:03,Channel News Asia,auto
733,"Singapore tourism to take 'significant hit' in 2020 due to coronavirus, up to 30% fewer visitors expected",https://www.channelnewsasia.com/news/singapore/coronavirus-singapore-tourism-to-fall-30-percent-12420674,11/02/2020 10:31,Channel News Asia,auto
734,Hong Kong evacuates residential building after virus cluster find,https://www.channelnewsasia.com/news/asia/hong-kong-evacuates-apartments-tsing-yi-faeces-pipes-spread-12421102,11/02/2020 12:02,Channel News Asia,auto
735,Thailand refuses entry to cruise ship amid coronavirus concerns,https://www.channelnewsasia.com/news/asia/thailand-refuses-entry-cruise-ship-wuhan-virus-coronavirus-12421278,11/02/2020 12:15,Channel News Asia,auto
