index,headline,source_url,publish_date,publisher
91,China coronavirus death toll hits 908,https://www.mothership.sg/2020/02/wuhan-virus-death-feb-10/,10-02-2020 19:45:00,Mothership
92,Coronavirus: Kyoto’s tourist attractions see significant drop in visitors,https://www.mothership.sg/2020/02/kyoto-wuhan-virus-empty/,10-02-2020 19:39:00,Mothership
93,Kuwait the first country to advise its citizens not to travel to S’pore,https://www.mothership.sg/2020/02/kuwait-singapore-coronavirus/,10-02-2020 08:34:00,Mothership
94,Coronavirus: MOM revokes 4 work passes & suspends privileges of 6 employers for breaching LOA,https://www.mothership.sg/2020/02/mom-revoke-work-pass-coronavirus/,10-02-2020 08:04:00,Mothership
95,Confirmed case at Marina Bay Financial Centre is a S’porean with no recent travel history to China,https://www.mothership.sg/2020/02/marina-bay-financial-centre-coronavirus/,10-02-2020 07:31:00,Mothership
96,"Coronavirus: 6 patients in critical condition, an increase of 2 from Feb. 8",https://www.mothership.sg/2020/02/coronavirus-6-patients-critical-condition/,10-02-2020 06:21:00,Mothership
97,Coronavirus: Bangladeshi worker who visited Mustafa among new cases on Feb. 9,https://www.mothership.sg/2020/02/coronavirus-bangladesh-worker-mustafa/,10-02-2020 06:12:00,Mothership
98,"Coronavirus: 1st S’porean to recover, with 4 more patients discharged",https://www.mothership.sg/2020/02/coronavirus-4-more-patients-discharged-in-spore-6-fully-recovered-in-total/,10-02-2020 05:59:00,Mothership
99,"Coronavirus: 3 more confirmed cases in S’pore, one’s a Bangladesh national",https://www.mothership.sg/2020/02/coronavirus-confirmed-cases-43/,10-02-2020 05:53:00,Mothership
100,"M’sia confirms 17th case of coronavirus, woman related to patient who went to Grand Hyatt S’pore",https://www.mothership.sg/2020/02/malaysia-coronavirus-grand-hyatt/,10-02-2020 04:23:00,Mothership
101,Chan Chun Sing: S’poreans who hoard supplies or ‘behave inappropriately’ undermine our international reputation,https://www.mothership.sg/2020/02/chan-chun-sing-singaporeans-hoarding/,10-02-2020 03:49:00,Mothership
102,No delivery slots left for online grocery shopping service RedMart until Feb 15,https://www.mothership.sg/2020/02/redmart-no-delivery-slots/,10-02-2020 02:16:00,Mothership
103,Pritam Singh & Edwin Tong clash over merits of POFMA at NTU Forum on fake news,https://www.mothership.sg/2020/02/pritam-singh-edwin-tong-pofma/,10-02-2020 01:17:00,Mothership
104,MAS asks financial institutions to adopt extra measures for DORSCON Orange,https://www.mothership.sg/2020/02/mas-dorscon-orange-financial-institutions-measures/,10-02-2020 00:17:00,Mothership
105,A side-by-side comparison of how Hong Kong & S’pore have handled the coronavirus outbreak so far,https://www.mothership.sg/2020/02/hong-kong-singapore-coronavirus-comparison/,09-02-2020 23:52:00,Mothership
106,Thousands of South Korean couples tie the knot in mass wedding amidst coronavirus outbreak,https://www.mothership.sg/2020/02/south-korea-mass-wedding-coronavirus/,09-02-2020 21:46:00,Mothership
107,"MFA: 174 S’poreans return from Wuhan on Feb. 9, 2020 via Scoot flight",https://www.mothership.sg/2020/02/174-singaporeans-return-from-wuhan/,09-02-2020 21:20:00,Mothership
108,"NTUC Fairprice placing limits for amount of rice, instant noodles & toilet paper each shopper can buy",https://www.mothership.sg/2020/02/ntuc-fairprice-limits-rice-instant-noodles-toilet-paper/,09-02-2020 21:02:00,Mothership
109,"Psychology behind panic buying in S’pore supermarkets, explained",https://www.mothership.sg/2020/02/psychology-panic-buying/,09-02-2020 20:26:00,Mothership
110,"From airport to NCID, S’porean describes what it was like being an almost-suspect coronavirus case",https://www.mothership.sg/2020/02/suspect-coronavirus-case-testing-process-spore/,09-02-2020 20:08:00,Mothership
111,S’porean dad & daughters thank doctors & nurses with simple act of buying them breakfast,https://www.mothership.sg/2020/02/dad-daughters-buy-breakfast-doctors-nurses/,09-02-2020 19:59:00,Mothership
112,"Global death toll for novel coronavirus reaches over 800, set to exceed SARS",https://www.mothership.sg/2020/02/coronavirus-death-toll-more-than-sars/,09-02-2020 19:39:00,Mothership
113,"5 Britons contract coronavirus in French Ski resort, linked to man who attended Grand Hyatt meeting",https://www.mothership.sg/2020/02/uk-nationals-french-resort-coronavirus/,09-02-2020 19:23:00,Mothership
114,China to investigate rumour-monger turned whistle-blower doctor’s death after nationwide outcry,https://www.mothership.sg/2020/02/china-li-wen-liang-death-investigate/,09-02-2020 17:53:00,Mothership
115,Nee Soon GRC MP Louis Ng reports Sembawang retailer to MTI for selling 20 masks for S$138,https://www.mothership.sg/2020/02/louis-ng-masks/,09-02-2020 13:49:00,Mothership
116,Tan Tock Seng Hospital pays tribute to its unsung heroes working tirelessly to fight novel coronavirus,https://www.mothership.sg/2020/02/ttsh-tribute-wuhan-virus/,09-02-2020 12:39:00,Mothership
117,"5 nCoV cases linked to Life Church & Missions S’pore, church services stopped from Feb. 8",https://www.mothership.sg/2020/02/life-church-missions-coronavirus/,09-02-2020 08:12:00,Mothership
118,Taxi driver & private hire driver among 7 new coronavirus cases in S’pore on Feb. 8,https://www.mothership.sg/2020/02/taxi-driver-coronavirus/,09-02-2020 07:37:00,Mothership
119,"Coronavirus: 7 more confirmed cases in S’pore, 3 possible clusters identified",https://www.mothership.sg/2020/02/coronavirus-confirmed-cases/,09-02-2020 07:30:00,Mothership
120,Coronavirus: 4 patients in critical condition & 1 requires oxygen support,https://www.mothership.sg/2020/02/singapore-coronavirus-4-icu/,09-02-2020 07:27:00,Mothership
121,"GrabShare to suspend temporarily from tonight (Feb. 9, 1am)",https://www.mothership.sg/2020/02/grabshare-suspend-coronavirus/,09-02-2020 07:19:00,Mothership
122,S’poreans mildly at risk of throwing 36 years of Total Defence lessons out the window,https://www.mothership.sg/2020/02/total-defence-wuhan-virus/,09-02-2020 06:35:00,Mothership
123,"S’pore youths who ‘sampled’ juice in supermarket release public apology, hope for ‘2nd chance’",https://www.mothership.sg/2020/02/sample-juice-apology/,09-02-2020 06:01:00,Mothership
124,S’porean man explains strain on supermarket staff caused by mass buying & urges people to stop,https://www.mothership.sg/2020/02/stop-mass-buying/,09-02-2020 03:52:00,Mothership
125,Kiasu shoppers officially break FairPrice website & cause app to shoot up download chart,https://www.mothership.sg/2020/02/fairprice-website-down-wuhan-virus/,09-02-2020 02:51:00,Mothership
126,Scammers are pretending to conduct contact tracing to procure information from S’pore victims,https://www.mothership.sg/2020/02/moh-warning-contact-tracing-scammers/,09-02-2020 02:16:00,Mothership
127,Coronavirus outbreak is test of S’pore’s social cohesion & psychological resilience: PM Lee,https://www.mothership.sg/2020/02/pm-lee-stay-calm-coronavirus/,09-02-2020 02:03:00,Mothership
128,"S’pore youth drinks from juice bottle & puts it back on shelf, friend says they eventually paid for it",https://www.mothership.sg/2020/02/test-juice-singapore/,09-02-2020 01:46:00,Mothership
129,People in S’pore don full face & body mask to ward off coronavirus or for peace of mind,https://www.mothership.sg/2020/02/singapore-full-mask-face/,09-02-2020 01:11:00,Mothership
130,Queue for masks at Mustafa going ridiculously strong for at least 2 straight days,https://www.mothership.sg/2020/02/mustafa-queue-masks/,09-02-2020 00:03:00,Mothership
131,"US citizen diagnosed with coronavirus dies in Wuhan, first reported foreigner death in China",https://www.mothership.sg/2020/02/us-citizen-die-coronavirus-wuhan/,09-02-2020 00:00:00,Mothership
132,Australia allows Chinese woman to visit dying son in exception on travel ban,https://www.mothership.sg/2020/02/australia-travel-ban-exemption-dying-son/,08-02-2020 22:47:00,Mothership
133,"‘My goodies, this is my minimart!’: S’pore woman shows off stockpiled groceries in bomb shelter",https://www.mothership.sg/2020/02/stockpile-groceries-singapore/,08-02-2020 22:38:00,Mothership
134,"S’pore ambulance driver allegedly turned away from food stall, according to Grab driver",https://www.mothership.sg/2020/02/grab-driver-story-of-ambulance-driver/,08-02-2020 22:28:00,Mothership
135,2nd death in the Philippines after suspicions of coronavirus in patient,https://www.mothership.sg/2020/02/second-person-pneumonia-death-philippines/,08-02-2020 19:54:00,Mothership
136,WHO: Global shortage of masks & personal protective equipment due to ‘inappropriate use’ by those not on frontlines,https://www.mothership.sg/2020/02/who-global-shortage-of-masks/,08-02-2020 19:25:00,Mothership
