index,headline,source_url,publish_date,publisher
192,"Wuhan man, 35, first patient in S’pore to be cleared of Wuhan virus",https://www.mothership.sg/2020/02/wuhan-patient-discharge/,"February 4, 06:00 pm",Mothership
193,"Wuhan virus: 4 cases of human-to-human transmission in S’pore, 6 new cases in total",https://www.mothership.sg/2020/02/wuhan-virus-singapore-local-transmission/,"February 4, 06:00 pm",Mothership
195,"China says it urgently needs medical supplies, masks & protective suits to tackle Wuhan virus",https://www.mothership.sg/2020/02/china-needs-masks-medical-supplies-wuhan-virus/,"February 4, 05:13 pm",Mothership
196,Healthcare workers in Wuhan reveal cuts & marks on faces from wearing masks,https://www.mothership.sg/2020/02/healthcare-workers-wuhan-virus-face-mask-cuts/,"February 4, 04:46 pm",Mothership
198,First M’sian to test positive for Wuhan virus is Selangor man,https://www.mothership.sg/2020/02/malaysian-wuhan-virus-first/,"February 4, 03:41 pm",Mothership
199,"South Korean woman, 42, tests positive for coronavirus after visiting Thailand",https://www.mothership.sg/2020/02/south-korea-16th-case-coronavirus/,"February 4, 03:21 pm",Mothership
200,Macau suspends casino operations for two weeks to curb spread of Wuhan virus,https://www.mothership.sg/2020/02/macau-suspends-casinos-two-weeks/,"February 4, 02:55 pm",Mothership
201,Unlabelled boxes of masks placed outside Chinese consulate in Penang mistaken for bomb,https://www.mothership.sg/2020/02/penang-chinese-consulate-masks-bomb/,"February 4, 02:32 pm",Mothership
204,"Japan quarantines 3,700 onboard cruise ship over Wuhan virus",https://www.mothership.sg/2020/02/japan-quarantines-cruise-ship-wuhan-virus/,"February 4, 01:41 pm",Mothership
205,"Indonesian evacuees from Wuhan, China sprayed with ‘alcohol’ mist upon disembarking in Batam",https://www.mothership.sg/2020/02/indonesian-wuhan-virus-spray/,"February 4, 12:59 pm",Mothership
206,NATAS travel fair postponed from Feb. to May 2020 due to Wuhan virus outbreak,https://www.mothership.sg/2020/02/natas-travel-fair-wuhan-virus/,"February 4, 12:26 pm",Mothership
208,S’pore govt: No need for landlords to evict tenants serving quarantine orders or leave of absence,https://www.mothership.sg/2020/02/evict-wuhan-virus-tenants-quarantine-leave-of-absence/,"February 4, 11:56 am",Mothership
209,"Hong Kong confirms first death from Wuhan virus, second reported death outside mainland China",https://www.mothership.sg/2020/02/hong-kong-first-death-wuhan-virus/,"February 4, 11:09 am",Mothership
210,Ong Ye Kung visits NTU & NUS students on leave of absence,https://www.mothership.sg/2020/02/ong-ye-kung-visits-loa-students-ntu-nus/,"February 4, 10:48 am",Mothership
211,Chinese embassy in Israel apologises for comparing travel bans to the Holocaust,https://www.mothership.sg/2020/02/china-israel-embassy-travel-ban-holocaust-sorry/,"February 4, 10:08 am",Mothership
212,"China’s Wuhan virus death toll rises to 425, confirmed infections hit 20,438",https://www.mothership.sg/2020/02/wuhan-virus-deaths-feb-4/,"February 4, 09:41 am",Mothership
214,"Kind neighbours in Punggol leave hand sanitisers, masks & alcohol swabs in lifts for public use",https://www.mothership.sg/2020/02/neighbours-donate-hand-sanitiser-mask-lift-punggol/,"February 4, 12:49 am",Mothership
217,"Run For Hope postponed to Aug. 16, 2020 due to Wuhan virus outbreak",https://www.mothership.sg/2020/02/run-for-hope-postponed-wuhan-virus/,"February 3, 08:12 pm",Mothership
219,No new Wuhan virus cases identified in S’pore for 2nd day in a row,https://www.mothership.sg/2020/02/wuhan-new-cases-in-singapore/,"February 3, 07:43 pm",Mothership
222,"140 S’poreans still believed to be in Wuhan, govt working with China to help them: Lawrence Wong",https://www.mothership.sg/2020/02/140-singaporeans-wuhan/,"February 3, 07:05 pm",Mothership
223,Wuhan virus: Food becomes a challenge for Wuhan residents facing city lockdown,https://www.mothership.sg/2020/02/wuhan-lockdown-food/,"February 3, 06:45 pm",Mothership
224,Carouseller selling S’pore govt-issued surgical masks for S$1 each,https://www.mothership.sg/2020/02/government-masks-carousell/,"February 3, 06:33 pm",Mothership
226,"NUS & NTU students deliver food to students on leave of absence 3 times a day, every day",https://www.mothership.sg/2020/02/nus-ntu-students-deliver-food-wuhan-virus/,"February 3, 06:05 pm",Mothership
227,Masks not mailed out to S’pore households to prevent wastage: Lawrence Wong,https://www.mothership.sg/2020/02/masks-distribution-wuhan-virus/,"February 3, 06:00 pm",Mothership
228,"Govt to check on quarantined individuals through video & phone calls, spot checks",https://www.mothership.sg/2020/02/quarantine-leave-of-absence-lawrence-wong/,"February 3, 05:35 pm",Mothership
230,Chinese media highlights PM Lee’s remarks voicing support for efforts in combating Wuhan virus,https://www.mothership.sg/2020/02/china-praises-pm-lee-wuhan-virus-comments/,"February 3, 05:08 pm",Mothership
231,"800,000 out of 5.2 million free masks collected since Feb. 1",https://www.mothership.sg/2020/02/free-mask-collection-15-percent/,"February 3, 05:00 pm",Mothership
232,Guangzhou scientists discover Wuhan virus on door handle at patient’s house,https://www.mothership.sg/2020/02/wuhan-virus-door-handle/,"February 3, 04:52 pm",Mothership
